rec_type, var_name, deployment_code, model, serial_number, time_deployment, time_recovery, variable_name, variable_dims, variable_shape, attribute_name, type, value
GLOBAL,,,MF-AZFP,55052,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,Optode 3975C,1158,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,DEFI-L,082V022,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,DEFI-L,OAAO010,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,DEFI-L,OAAO011,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,26141,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,30564,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,32242,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,32681,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,34217,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,36757,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,39695,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,43619,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,44207,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,48213,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,48270,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,50427,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,50439,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,52433,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,52505,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,59164,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,62486,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,65666,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,65670,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,69527,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,77113,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,77686,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,77705,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,77761,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,77898,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,77911,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,78007,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,78702,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,78743,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,84449,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,84783,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,89731,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,89735,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,89749,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,89756,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,89768,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,89809,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,94051,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,94417,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,2040-17V,94759,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,CSIRO,19 SOFS,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,CSIRO,20 SOFS,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,CSIRO,21 SOFS,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,CSIRO,22 SOFS,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,CSIRO,23 SOFS,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,Data Logger,1,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,Mooring,Mix Layer Depth,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,gps-imu,1,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,processing_site_code,10007,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,processing_site_code,25,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,CR1000,42881,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,ACR8242XS,36092,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,ACR8242XS,52628,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,3DM-GX1,9476,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,9602-LP,300234063796850,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,9602-LP,300234063798830,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,9602-LP,300234064902590,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,Aquapro 1 MHz,AQP-5830 (AQD-11011),2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,Vector,VEC-13630  (VEC-5008),2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,Vector,VEC-5037  (VEC-8227),2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,SUNA - V2,829,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,SBE37SM-RS485,03710136,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,SBE37SM-RS485,03708764,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,SBE37SMP-ODO-RS232,03714700,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,SBE37SMP-ODO-RS232,03709513,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,SBE37SMP-ODO-RS232,03709514,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,SBE37SMP-ODO-RS232,03709538,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,SBE39,5269,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,Load Cell 10826-3*,003,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,DST CT,S-8171,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,DST CT,S-8172,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,Starmon mini,4777,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,gpswaves,7,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,Minilog-II-T,353297,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,Minilog-II-T,353298,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,Minilog-II-T,353299,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,Minilog-II-T,354194,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,Minilog-II-T,354195,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,Minilog-II-T,354196,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,Minilog-II-T,354197,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,Minilog-II-T,354198,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,Minilog-II-T,354199,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
GLOBAL,,,Minilog-II-T,354200,2017-03-20,2017-11-08,,"","",deployment_code,str,"SOFS-6-2017"
