rec_type, var_name, deployment_code, model, serial_number, time_deployment, time_recovery, variable_name, variable_dims, variable_shape, attribute_name, type, value
GLOBAL,,,MF-AZFP,55046,2015-03-20,2016-04-14,,"","",deployment_code,str,"SOFS-5-2015"
GLOBAL,,,DCS,197,2015-03-20,2016-04-14,,"","",deployment_code,str,"SOFS-5-2015"
GLOBAL,,,DCS,212,2015-03-20,2016-04-14,,"","",deployment_code,str,"SOFS-5-2015"
GLOBAL,,,Optode 3975C,1419,2015-03-20,2016-04-14,,"","",deployment_code,str,"SOFS-5-2015"
GLOBAL,,,Seaguard RCM DW,101,2015-03-20,2016-04-14,,"","",deployment_code,str,"SOFS-5-2015"
GLOBAL,,,Seaguard RCM DW,103,2015-03-20,2016-04-14,,"","",deployment_code,str,"SOFS-5-2015"
GLOBAL,,,MDS-MKV/L,201316,2015-03-20,2016-04-14,,"","",deployment_code,str,"SOFS-5-2015"
GLOBAL,,,MDS-MKV/L,201318,2015-03-20,2016-04-14,,"","",deployment_code,str,"SOFS-5-2015"
GLOBAL,,,MDS-MKV/L,201319,2015-03-20,2016-04-14,,"","",deployment_code,str,"SOFS-5-2015"
GLOBAL,,,TriAxys,TAS04811,2015-03-20,2016-04-14,,"","",deployment_code,str,"SOFS-5-2015"
GLOBAL,,,Data Logger,1,2015-03-20,2016-04-14,,"","",deployment_code,str,"SOFS-5-2015"
GLOBAL,,,Mooring,Mix Layer Depth,2015-03-20,2016-04-14,,"","",deployment_code,str,"SOFS-5-2015"
GLOBAL,,,processing_site_code,10007,2015-03-20,2016-04-14,,"","",deployment_code,str,"SOFS-5-2015"
GLOBAL,,,processing_site_code,25,2015-03-20,2016-04-14,,"","",deployment_code,str,"SOFS-5-2015"
GLOBAL,,,CR1000,42881,2015-03-20,2016-04-14,,"","",deployment_code,str,"SOFS-5-2015"
GLOBAL,,,ACR8242XS,33555,2015-03-20,2016-04-14,,"","",deployment_code,str,"SOFS-5-2015"
GLOBAL,,,ACR8242XS,35970,2015-03-20,2016-04-14,,"","",deployment_code,str,"SOFS-5-2015"
