rec_type, var_name, deployment_code, model, serial_number, time_deployment, time_recovery, variable_name, variable_dims, variable_shape, attribute_name, type, value
GLOBAL,,,Optode 3975C,1419,2019-03-18,2020-08-01,,"","",deployment_code,str,"SOFS-8-2019"
GLOBAL,,,Resolute-Polar,0222,2019-03-18,2020-08-01,,"","",deployment_code,str,"SOFS-8-2019"
GLOBAL,,,Data Logger,2,2019-03-18,2020-08-01,,"","",deployment_code,str,"SOFS-8-2019"
GLOBAL,,,SOFS Tension Frame,2,2019-03-18,2020-08-01,,"","",deployment_code,str,"SOFS-8-2019"
GLOBAL,,,processing_site_code,26,2019-03-18,2020-08-01,,"","",deployment_code,str,"SOFS-8-2019"
GLOBAL,,,CR1000,42881,2019-03-18,2020-08-01,,"","",deployment_code,str,"SOFS-8-2019"
GLOBAL,,,ACR8242XS,35721,2019-03-18,2020-08-01,,"","",deployment_code,str,"SOFS-8-2019"
GLOBAL,,,ACR8242XS ,34060,2019-03-18,2020-08-01,,"","",deployment_code,str,"SOFS-8-2019"
GLOBAL,,,MS9(Ed),0029,2019-03-18,2020-08-01,,"","",deployment_code,str,"SOFS-8-2019"
GLOBAL,,,MS9(Lu),0031,2019-03-18,2020-08-01,,"","",deployment_code,str,"SOFS-8-2019"
GLOBAL,,,MS9-LPT(Ed),0035,2019-03-18,2020-08-01,,"","",deployment_code,str,"SOFS-8-2019"
GLOBAL,,,LI-190R,Q107676,2019-03-18,2020-08-01,,"","",deployment_code,str,"SOFS-8-2019"
GLOBAL,,,MAT-1-Ti,1901200,2019-03-18,2020-08-01,,"","",deployment_code,str,"SOFS-8-2019"
GLOBAL,,,RAS-3-48-500,11906-01,2019-03-18,2020-08-01,,"","",deployment_code,str,"SOFS-8-2019"
GLOBAL,,,3DM-GX1,9476,2019-03-18,2020-08-01,,"","",deployment_code,str,"SOFS-8-2019"
GLOBAL,,,9602-LP,300234063796850,2019-03-18,2020-08-01,,"","",deployment_code,str,"SOFS-8-2019"
GLOBAL,,,9602-LP,300234063798830,2019-03-18,2020-08-01,,"","",deployment_code,str,"SOFS-8-2019"
GLOBAL,,,9602-LP,300234064902590,2019-03-18,2020-08-01,,"","",deployment_code,str,"SOFS-8-2019"
GLOBAL,,,Aquapro 1 MHz,AQP-5830 (AQD-11011),2019-03-18,2020-08-01,,"","",deployment_code,str,"SOFS-8-2019"
GLOBAL,,,GTD,38-493-15,2019-03-18,2020-08-01,,"","",deployment_code,str,"SOFS-8-2019"
GLOBAL,,,WBAT Mini,266958,2019-03-18,2020-08-01,,"","",deployment_code,str,"SOFS-8-2019"
GLOBAL,,,AtoN Express,4180012071350094,2019-03-18,2020-08-01,,"","",deployment_code,str,"SOFS-8-2019"
