rec_type, var_name, deployment_code, model, serial_number, time_deployment, time_recovery, variable_name, variable_dims, variable_shape, attribute_name, type, value
GLOBAL,,,2040-17V,30071,2017-03-17,2018-03-20,,"","",deployment_code,str,"SAZ47-19-2017"
GLOBAL,,,2040-17V,31947,2017-03-17,2018-03-20,,"","",deployment_code,str,"SAZ47-19-2017"
GLOBAL,,,2040-17V,32256,2017-03-17,2018-03-20,,"","",deployment_code,str,"SAZ47-19-2017"
GLOBAL,,,2040-17V,34228,2017-03-17,2018-03-20,,"","",deployment_code,str,"SAZ47-19-2017"
GLOBAL,,,2040-17V,35543,2017-03-17,2018-03-20,,"","",deployment_code,str,"SAZ47-19-2017"
GLOBAL,,,2040-17V,37637,2017-03-17,2018-03-20,,"","",deployment_code,str,"SAZ47-19-2017"
GLOBAL,,,2040-17V,43596,2017-03-17,2018-03-20,,"","",deployment_code,str,"SAZ47-19-2017"
GLOBAL,,,2040-17V,43627,2017-03-17,2018-03-20,,"","",deployment_code,str,"SAZ47-19-2017"
GLOBAL,,,2040-17V,43644,2017-03-17,2018-03-20,,"","",deployment_code,str,"SAZ47-19-2017"
GLOBAL,,,2040-17V,52493,2017-03-17,2018-03-20,,"","",deployment_code,str,"SAZ47-19-2017"
GLOBAL,,,2040-17V,52499,2017-03-17,2018-03-20,,"","",deployment_code,str,"SAZ47-19-2017"
GLOBAL,,,2040-17V,52514,2017-03-17,2018-03-20,,"","",deployment_code,str,"SAZ47-19-2017"
GLOBAL,,,2040-17V,53230,2017-03-17,2018-03-20,,"","",deployment_code,str,"SAZ47-19-2017"
GLOBAL,,,2040-17V,58551,2017-03-17,2018-03-20,,"","",deployment_code,str,"SAZ47-19-2017"
GLOBAL,,,2040-17V,62490,2017-03-17,2018-03-20,,"","",deployment_code,str,"SAZ47-19-2017"
GLOBAL,,,2040-17V,62496,2017-03-17,2018-03-20,,"","",deployment_code,str,"SAZ47-19-2017"
GLOBAL,,,2040-17V,62499,2017-03-17,2018-03-20,,"","",deployment_code,str,"SAZ47-19-2017"
GLOBAL,,,2040-17V,68733,2017-03-17,2018-03-20,,"","",deployment_code,str,"SAZ47-19-2017"
GLOBAL,,,2040-17V,68743,2017-03-17,2018-03-20,,"","",deployment_code,str,"SAZ47-19-2017"
GLOBAL,,,2040-17V,69520,2017-03-17,2018-03-20,,"","",deployment_code,str,"SAZ47-19-2017"
GLOBAL,,,2040-17V,78472,2017-03-17,2018-03-20,,"","",deployment_code,str,"SAZ47-19-2017"
GLOBAL,,,2040-17V,78569,2017-03-17,2018-03-20,,"","",deployment_code,str,"SAZ47-19-2017"
