rec_type, var_name, deployment_code, model, serial_number, time_deployment, time_recovery, variable_name, variable_dims, variable_shape, attribute_name, type, value
VAR_ATT,WSPD_MAX,,,,,,,"","",valid_min,float32,"0.0"
VAR_ATT,WSPD_MAX,,,,,,,"","",valid_max,float32,"65.0"
VAR_ATT,WSPD_MAX,,,,,,,"","",cell_methods,str,"TIME: maximum"
VAR_ATT,WSPD_MAX,,,,,,,"","",coordinates,str,"TIME HEIGHT_WSPD LATITUDE LONGITUDE"
VAR_ATT,WSPD_MAX,SOFS-8-2019,,L25,,,,"","",sensor_serial_number,str,"SWND-272"
VAR_ATT,WSPD_MAX,SOFS-8-2019,,L26,,,,"","",sensor_serial_number,str,"SWND-273"
VAR_ATT,WSPD_MIN,,,,,,,"","",name,str,"Wind Speed Min"
VAR_ATT,WSPD_MIN,,,,,,,"","",standard_name,str,"wind_speed"
VAR_ATT,WSPD_MIN,,,,,,,"","",long_name,str,"wind velocity minimum"
VAR_ATT,WSPD_MIN,,,,,,,"","",valid_min,float32,"0.0"
VAR_ATT,WSPD_MIN,,,,,,,"","",valid_max,float32,"65.0"
VAR_ATT,WSPD_MIN,,,,,,,"","",cell_methods,str,"TIME: minimum"
VAR_ATT,WSPD_MIN,,,,,,,"","",coordinates,str,"TIME HEIGHT_WSPD LATITUDE LONGITUDE"
VAR_ATT,WSPD_MIN,SOFS-8-2019,,L25,,,,"","",sensor_serial_number,str,"SWND-272"
VAR_ATT,WSPD_MIN,SOFS-8-2019,,L26,,,,"","",sensor_serial_number,str,"SWND-273"

VAR-ATT,TEMP,SOFS-9-2020,ASIMET LOG53,L22,,,,"","",comment,str,"sensor not reading, repeating readings after 2020-12-24"
VAR-ATT,CNDC,SOFS-9-2020,ASIMET LOG53,L22,,,,"","",comment,str,"sensor not reading, repeating readings after 2020-12-24"
VAR-ATT,VWIND,SOFS-9-2020,ASIMET LOG53,L22,,,,"","",comment,str,"sensor damaged on deployment"
VAR-ATT,UWIND,SOFS-9-2020,ASIMET LOG53,L22,,,,"","",comment,str,"sensor damaged on deployment"
VAR-ATT,WSPD,SOFS-9-2020,ASIMET LOG53,L22,,,,"","",comment,str,"sensor damaged on deployment"
VAR-ATT,WSPD_MIN,SOFS-9-2020,ASIMET LOG53,L22,,,,"","",comment,str,"sensor damaged on deployment"
VAR-ATT,WSPD_MAX,SOFS-9-2020,ASIMET LOG53,L22,,,,"","",comment,str,"sensor damaged on deployment"
VAR-ATT,WDIR,SOFS-9-2020,ASIMET LOG53,L22,,,,"","",comment,str,"sensor damaged on deployment"

VAR_ATT,RELH,SOFS-9-2020,,L23,,,,"","",comment_faulty,str,"radiation shield damaged on deployment"
VAR_ATT,AIRT,SOFS-9-2020,,L22,,,,"","",comment_faulty,str,"no radiation shield, damaged on deployment"

VAR_ATT,AIRT,SOFS-11-2022,,L22,,,,"","",sensor_serial_number,str,"HRH-255"
VAR_ATT,AIRT,SOFS-11-2022,,L23,,,,"","",sensor_serial_number,str,"HRH-259"
VAR_ATT,ATMP,SOFS-11-2022,,L22,,,,"","",sensor_serial_number,str,"BPR-227"
VAR_ATT,ATMP,SOFS-11-2022,,L23,,,,"","",sensor_serial_number,str,"BPR-276"
VAR_ATT,CNDC,SOFS-11-2022,,L22,,,,"","",sensor_serial_number,str,"SBE37-03707408"
VAR_ATT,CNDC,SOFS-11-2022,,L23,,,,"","",sensor_serial_number,str,"SBE37-03710136"
VAR_ATT,COMPASS,SOFS-11-2022,,L22,,,,"","",sensor_serial_number,str,"SWND-227"
VAR_ATT,COMPASS,SOFS-11-2022,,L23,,,,"","",sensor_serial_number,str,"SWND-270"
VAR_ATT,LW,SOFS-11-2022,,L22,,,,"","",sensor_serial_number,str,"LWR-227"
VAR_ATT,LW,SOFS-11-2022,,L23,,,,"","",sensor_serial_number,str,"LWR-228"
VAR_ATT,RAIT,SOFS-11-2022,,L22,,,,"","",sensor_serial_number,str,"PRC-227"
VAR_ATT,RAIT,SOFS-11-2022,,L23,,,,"","",sensor_serial_number,str,"PRC-228"
VAR_ATT,RELH,SOFS-11-2022,,L22,,,,"","",sensor_serial_number,str,"HRH-255"
VAR_ATT,RELH,SOFS-11-2022,,L23,,,,"","",sensor_serial_number,str,"HRH-259"
VAR_ATT,SW,SOFS-11-2022,,L22,,,,"","",sensor_serial_number,str,"SWR-235"
VAR_ATT,SW,SOFS-11-2022,,L23,,,,"","",sensor_serial_number,str,"SWR-245"
VAR_ATT,TDOME,SOFS-11-2022,,L22,,,,"","",sensor_serial_number,str,"LWR-227"
VAR_ATT,TDOME,SOFS-11-2022,,L23,,,,"","",sensor_serial_number,str,"LWR-228"
VAR_ATT,TBODY,SOFS-11-2022,,L22,,,,"","",sensor_serial_number,str,"LWR-227"
VAR_ATT,TBODY,SOFS-11-2022,,L23,,,,"","",sensor_serial_number,str,"LWR-228"
VAR_ATT,TEMP,SOFS-11-2022,,L22,,,,"","",sensor_serial_number,str,"SBE37-03707408"
VAR_ATT,TEMP,SOFS-11-2022,,L23,,,,"","",sensor_serial_number,str,"SBE37-03710136"
VAR_ATT,VWIND,SOFS-11-2022,,L22,,,,"","",sensor_serial_number,str,"SWND-227"
VAR_ATT,VWIND,SOFS-11-2022,,L23,,,,"","",sensor_serial_number,str,"SWND-270"
VAR_ATT,UWIND,SOFS-11-2022,,L22,,,,"","",sensor_serial_number,str,"SWND-227"
VAR_ATT,UWIND,SOFS-11-2022,,L23,,,,"","",sensor_serial_number,str,"SWND-270"
VAR_ATT,VPILE,SOFS-11-2022,,L22,,,,"","",sensor_serial_number,str,"LWR-227"
VAR_ATT,VPILE,SOFS-11-2022,,L23,,,,"","",sensor_serial_number,str,"LWR-228"
VAR_ATT,WDIR,SOFS-11-2022,,L22,,,,"","",sensor_serial_number,str,"SWND-227"
VAR_ATT,WDIR,SOFS-11-2022,,L23,,,,"","",sensor_serial_number,str,"SWND-270"
VAR_ATT,WSPD,SOFS-11-2022,,L22,,,,"","",sensor_serial_number,str,"SWND-227"
VAR_ATT,WSPD,SOFS-11-2022,,L23,,,,"","",sensor_serial_number,str,"SWND-270"
VAR_ATT,WSPD_MAX,SOFS-11-2022,,L22,,,,"","",sensor_serial_number,str,"SWND-227"
VAR_ATT,WSPD_MAX,SOFS-11-2022,,L23,,,,"","",sensor_serial_number,str,"SWND-270"
VAR_ATT,WSPD_MIN,SOFS-11-2022,,L22,,,,"","",sensor_serial_number,str,"SWND-227"
VAR_ATT,WSPD_MIN,SOFS-11-2022,,L23,,,,"","",sensor_serial_number,str,"SWND-270"
