rec_type, var_name, deployment_code, model, serial_number, time_deployment, time_recovery, variable_name, variable_dims, variable_shape, attribute_name, type, value
GLOBAL,,,DCS,197,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,DCS,212,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,Optode 3975C,1157,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,Seaguard RCM DW,101,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,Seaguard RCM DW,103,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,MDS-MKV/L,201316,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,MDS-MKV/L,201318,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,MDS-MKV/L,201319,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,Data Logger,0,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,Mooring,Mix Layer Depth,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,processing_site_code,25,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,ACR8242XS ,34060,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,ACR8242XS ,34061,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,LI-1905A,Q40966,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,3DM-GX1,9476,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,9601-DGS-LP,300034012744940,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,PCO2,112,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,SBE37-SM 485,1840,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,SBE37SM,2971,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,SBE37SM-RS485,03707409,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,Load Cell 10826-3*,002,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,Minilog-TD,4831,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,Minilog-TD,4832,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,Minilog-T,4833,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,Minilog-T,4834,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,Minilog-T,4835,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,Minilog-T,4836,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,Minilog-T,4837,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,Minilog-T,4838,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,Minilog-T,4839,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,Minilog-T,4840,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,Minilog-T,4841,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,Minilog-T,4842,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,Minilog-T,4843,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,Minilog-T,6097,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,Minilog-T,6099,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,FLNTUS,1186,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,ASIMET,L22,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,ASIMET,L23,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,BPR,226,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,BPR,227,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,HRH,242,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,HRH,243,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,Iridium,L22,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,Iridium,L23,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,LWR,227,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,LWR,228,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,PRC,221,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,PRC,222,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,SOFS,01,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,SOFS Float,A,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,SWND,213,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,SWND,214,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,SWR,235,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"
GLOBAL,,,SWR,236,2010-03-17,2011-04-20,,"","",deployment_code,str,"SOFS-1-2010"

VAR,LATITUDE,SOFS-1-2010,,,2010-03-17,2011-04-20,LATITUDE,"()","()",,float64,"-46.7229500000"
VAR,LONGITUDE,SOFS-1-2010,,,2010-03-17,2011-04-20,LONGITUDE,"()","()",,float64,"141.9535166667"

GLOBAL,,SOFS-1-2010,,,2010-03-17,2011-04-20,,"","",site_nominal_depth,float64,"4624.00"
GLOBAL,,SOFS-1-2010,,,2010-03-17,2011-04-20,,"","",time_deployment_start,str,"2010-03-18T00:00:00Z"
GLOBAL,,SOFS-1-2010,,,2010-03-17,2011-04-20,,"","",time_deployment_end,str,"2011-04-20T04:00:00Z"

VAR,NOMINAL_DEPTH,SOFS-1-2010,DCS,197,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"30.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,DCS,212,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"200.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,Optode 3975C,1157,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"1.20"
VAR,NOMINAL_DEPTH,SOFS-1-2010,Seaguard RCM DW,101,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"200.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,Seaguard RCM DW,103,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"30.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,MDS-MKV/L,201316,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"20.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,MDS-MKV/L,201318,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"40.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,MDS-MKV/L,201319,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"10.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,Data Logger,0,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"0.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,Mooring,Mix Layer Depth,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"0.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,processing_site_code,25,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"0.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,ACR8242XS ,34060,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"4524.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,ACR8242XS ,34061,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"4524.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,LI-1905A,Q40966,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"-2.72"
VAR,NOMINAL_DEPTH,SOFS-1-2010,3DM-GX1,9476,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"0.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,9601-DGS-LP,300034012744940,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"0.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,PCO2,112,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"0.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,SBE37-SM 485,1840,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"1.20"
VAR,NOMINAL_DEPTH,SOFS-1-2010,SBE37SM,2971,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"100.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,SBE37SM-RS485,03707409,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"0.66"
VAR,NOMINAL_DEPTH,SOFS-1-2010,Load Cell 10826-3*,002,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"0.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,Minilog-TD,4831,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"20.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,Minilog-TD,4832,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"29.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,Minilog-T,4833,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"40.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,Minilog-T,4834,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"50.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,Minilog-T,4835,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"55.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,Minilog-T,4836,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"60.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,Minilog-T,4837,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"65.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,Minilog-T,4838,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"70.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,Minilog-T,4839,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"85.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,Minilog-T,4840,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"110.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,Minilog-T,4841,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"120.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,Minilog-T,4842,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"140.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,Minilog-T,4843,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"160.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,Minilog-T,6097,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"10.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,Minilog-T,6099,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"75.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,FLNTUS,1186,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"1.20"
VAR,NOMINAL_DEPTH,SOFS-1-2010,ASIMET,L22,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"0.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,ASIMET,L23,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"0.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,BPR,226,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"-2.37"
VAR,NOMINAL_DEPTH,SOFS-1-2010,BPR,227,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"-2.37"
VAR,NOMINAL_DEPTH,SOFS-1-2010,HRH,242,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"-2.37"
VAR,NOMINAL_DEPTH,SOFS-1-2010,HRH,243,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"-2.37"
VAR,NOMINAL_DEPTH,SOFS-1-2010,Iridium,L22,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"0.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,Iridium,L23,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"0.00"
VAR,NOMINAL_DEPTH,SOFS-1-2010,LWR,227,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"-2.27"
VAR,NOMINAL_DEPTH,SOFS-1-2010,LWR,228,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"-2.27"
VAR,NOMINAL_DEPTH,SOFS-1-2010,PRC,221,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"-2.32"
VAR,NOMINAL_DEPTH,SOFS-1-2010,PRC,222,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"-2.37"
VAR,NOMINAL_DEPTH,SOFS-1-2010,SOFS,01,2010-03-17,2011-04-20,NOMINAL_DEPTH,"()","()",,float64,"0.00"
