rec_type, var_name, deployment_code, model, serial_number, time_deployment, time_recovery, variable_name, variable_dims, variable_shape, attribute_name, type, value
GLOBAL,,,BASM,24771,2015-03-20,2016-04-14,,"","",deployment_code,str,"SAZ47-17-2015"
GLOBAL,,,ACR8242XS,29298,2015-03-20,2016-04-14,,"","",deployment_code,str,"SAZ47-17-2015"
GLOBAL,,,ACR8242XS,30569,2015-03-20,2016-04-14,,"","",deployment_code,str,"SAZ47-17-2015"
GLOBAL,,,PARFLUX Mark78H-21,11640-01,2015-03-20,2016-04-14,,"","",deployment_code,str,"SAZ47-17-2015"
GLOBAL,,,PARFLUX Mark78H-21,11649-01,2015-03-20,2016-04-14,,"","",deployment_code,str,"SAZ47-17-2015"
GLOBAL,,,PARFLUX Mark78H-21,11741-01,2015-03-20,2016-04-14,,"","",deployment_code,str,"SAZ47-17-2015"
GLOBAL,,,PARFLUX Mark78H-21,12933-01,2015-03-20,2016-04-14,,"","",deployment_code,str,"SAZ47-17-2015"
GLOBAL,,,Aquadopp DW 2MHz,A6L-4614 (AQD 6622),2015-03-20,2016-04-14,,"","",deployment_code,str,"SAZ47-17-2015"
GLOBAL,,,TDR-2050,16371,2015-03-20,2016-04-14,,"","",deployment_code,str,"SAZ47-17-2015"
GLOBAL,,,SBE37SM,8985,2015-03-20,2016-04-14,,"","",deployment_code,str,"SAZ47-17-2015"
GLOBAL,,,DST tilt,1010,2015-03-20,2016-04-14,,"","",deployment_code,str,"SAZ47-17-2015"

VAR,LATITUDE,SAZ47-17-2015,,,2015-03-20,2016-04-14,LATITUDE,"()","()",,float64,"-46.8248700000"
VAR,LONGITUDE,SAZ47-17-2015,,,2015-03-20,2016-04-14,LONGITUDE,"()","()",,float64,"141.6559990000"

GLOBAL,,SAZ47-17-2015,,,2015-03-20,2016-04-14,,"","",site_nominal_depth,float64,"4500.00"
GLOBAL,,SAZ47-17-2015,,,2015-03-20,2016-04-14,,"","",time_deployment_start,str,"2015-03-27T10:16:07Z"
GLOBAL,,SAZ47-17-2015,,,2015-03-20,2016-04-14,,"","",time_deployment_end,str,"2016-03-18T21:06:12Z"

VAR,NOMINAL_DEPTH,SAZ47-17-2015,BASM,24771,2015-03-20,2016-04-14,NOMINAL_DEPTH,"()","()",,float64,"850.00"
VAR,NOMINAL_DEPTH,SAZ47-17-2015,ACR8242XS,29298,2015-03-20,2016-04-14,NOMINAL_DEPTH,"()","()",,float64,"4300.00"
VAR,NOMINAL_DEPTH,SAZ47-17-2015,ACR8242XS,30569,2015-03-20,2016-04-14,NOMINAL_DEPTH,"()","()",,float64,"4300.00"
VAR,NOMINAL_DEPTH,SAZ47-17-2015,PARFLUX Mark78H-21,11640-01,2015-03-20,2016-04-14,NOMINAL_DEPTH,"()","()",,float64,"3800.00"
VAR,NOMINAL_DEPTH,SAZ47-17-2015,PARFLUX Mark78H-21,11649-01,2015-03-20,2016-04-14,NOMINAL_DEPTH,"()","()",,float64,"1050.00"
VAR,NOMINAL_DEPTH,SAZ47-17-2015,PARFLUX Mark78H-21,11741-01,2015-03-20,2016-04-14,NOMINAL_DEPTH,"()","()",,float64,"2000.00"
VAR,NOMINAL_DEPTH,SAZ47-17-2015,PARFLUX Mark78H-21,12933-01,2015-03-20,2016-04-14,NOMINAL_DEPTH,"()","()",,float64,"1000.00"
VAR,NOMINAL_DEPTH,SAZ47-17-2015,Aquadopp DW 2MHz,A6L-4614 (AQD 6622),2015-03-20,2016-04-14,NOMINAL_DEPTH,"()","()",,float64,"1100.00"
VAR,NOMINAL_DEPTH,SAZ47-17-2015,TDR-2050,16371,2015-03-20,2016-04-14,NOMINAL_DEPTH,"()","()",,float64,"3800.00"
VAR,NOMINAL_DEPTH,SAZ47-17-2015,SBE37SM,8985,2015-03-20,2016-04-14,NOMINAL_DEPTH,"()","()",,float64,"4250.00"
VAR,NOMINAL_DEPTH,SAZ47-17-2015,DST tilt,1010,2015-03-20,2016-04-14,NOMINAL_DEPTH,"()","()",,float64,"1000.00"
