rec_type, var_name, deployment_code, model, serial_number, time_deployment, time_recovery, variable_name, variable_dims, variable_shape, attribute_name, type, value
GLOBAL,,,ACR8242XS,16209,2010-09-12,2011-08-04,,"","",deployment_code,str,"SAZ47-13-2010"
GLOBAL,,,ACR8242XS,16214,2010-09-12,2011-08-04,,"","",deployment_code,str,"SAZ47-13-2010"
GLOBAL,,,PARFLUX Mark78H-21,11640-01,2010-09-12,2011-08-04,,"","",deployment_code,str,"SAZ47-13-2010"
GLOBAL,,,PARFLUX Mark78H-21,11649-01,2010-09-12,2011-08-04,,"","",deployment_code,str,"SAZ47-13-2010"
GLOBAL,,,PARFLUX Mark78H-21,11741-01,2010-09-12,2011-08-04,,"","",deployment_code,str,"SAZ47-13-2010"
GLOBAL,,,Aquadopp DW 2Mhz,A6L-1277 (AQD 1414),2010-09-12,2011-08-04,,"","",deployment_code,str,"SAZ47-13-2010"
GLOBAL,,,DR1050P,13294,2010-09-12,2011-08-04,,"","",deployment_code,str,"SAZ47-13-2010"
GLOBAL,,,TDR-2050,14785,2010-09-12,2011-08-04,,"","",deployment_code,str,"SAZ47-13-2010"

VAR,LATITUDE,SAZ47-13-2010,,,2010-09-12,2011-08-04,LATITUDE,"()","()",,float64,"-46.8304000000"
VAR,LONGITUDE,SAZ47-13-2010,,,2010-09-12,2011-08-04,LONGITUDE,"()","()",,float64,"141.6496833333"

GLOBAL,,SAZ47-13-2010,,,2010-09-12,2011-08-04,,"","",site_nominal_depth,float64,"4500.00"
GLOBAL,,SAZ47-13-2010,,,2010-09-12,2011-08-04,,"","",time_deployment_start,str,"2010-09-12T22:42:00Z"
GLOBAL,,SAZ47-13-2010,,,2010-09-12,2011-08-04,,"","",time_deployment_end,str,"2011-08-04T05:30:00Z"

VAR,NOMINAL_DEPTH,SAZ47-13-2010,ACR8242XS,16209,2010-09-12,2011-08-04,NOMINAL_DEPTH,"()","()",,float64,"4600.00"
VAR,NOMINAL_DEPTH,SAZ47-13-2010,ACR8242XS,16214,2010-09-12,2011-08-04,NOMINAL_DEPTH,"()","()",,float64,"4600.00"
VAR,NOMINAL_DEPTH,SAZ47-13-2010,PARFLUX Mark78H-21,11640-01,2010-09-12,2011-08-04,NOMINAL_DEPTH,"()","()",,float64,"3900.00"
VAR,NOMINAL_DEPTH,SAZ47-13-2010,PARFLUX Mark78H-21,11649-01,2010-09-12,2011-08-04,NOMINAL_DEPTH,"()","()",,float64,"2000.00"
VAR,NOMINAL_DEPTH,SAZ47-13-2010,PARFLUX Mark78H-21,11741-01,2010-09-12,2011-08-04,NOMINAL_DEPTH,"()","()",,float64,"1000.00"
VAR,NOMINAL_DEPTH,SAZ47-13-2010,Aquadopp DW 2Mhz,A6L-1277 (AQD 1414),2010-09-12,2011-08-04,NOMINAL_DEPTH,"()","()",,float64,"1100.00"
VAR,NOMINAL_DEPTH,SAZ47-13-2010,DR1050P,13294,2010-09-12,2011-08-04,NOMINAL_DEPTH,"()","()",,float64,"3900.00"
VAR,NOMINAL_DEPTH,SAZ47-13-2010,TDR-2050,14785,2010-09-12,2011-08-04,NOMINAL_DEPTH,"()","()",,float64,"1000.00"
